Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Applicant_Age,Loan_Status
Female,No,0,Graduate,Yes,6730,3935,700,360,1.0,Semiurban,63,N
Male,Yes,1,Not Graduate,Yes,9631,2403,700,360,1.0,Urban,48,N
Male,No,0,Not Graduate,No,4815,2751,700,180,0.0,Urban,62,N
Female,No,2,Not Graduate,No,5516,3243,700,360,1.0,Semiurban,41,N
Male,No,1,Graduate,No,4887,3105,700,360,0.0,Urban,21,N
Female,No,0,Graduate,No,6642,2255,700,360,0.0,Urban,62,N
Female,No,1,Graduate,No,5975,0,700,360,1.0,Rural,49,N
Male,Yes,1,Not Graduate,No,5838,0,700,360,1.0,Semiurban,38,N
Male,Yes,0,Not Graduate,No,9091,4845,700,360,1.0,Urban,23,N
Female,Yes,3+,Graduate,No,8113,0,700,360,0.0,Urban,45,N
Female,No,2,Graduate,Yes,6999,0,700,360,1.0,Rural,33,N
Female,No,0,Graduate,No,7263,2712,700,360,1.0,Semiurban,37,N
Female,No,3+,Graduate,Yes,7644,0,700,120,1.0,Rural,34,N
Female,Yes,0,Graduate,No,8321,2874,700,360,0.0,Semiurban,46,N
Female,Yes,2,Not Graduate,No,7276,0,700,360,1.0,Urban,63,N
Male,Yes,2,Graduate,No,6839,3347,700,360,1.0,Semiurban,54,N
Male,Yes,1,Graduate,No,6912,3408,700,360,1.0,Rural,36,N
Male,Yes,0,Not Graduate,No,6976,2140,700,360,0.0,Rural,45,N
Male,Yes,3+,Graduate,No,7846,0,700,120,0.0,Urban,38,N
Male,No,0,Graduate,No,7435,3730,700,360,0.0,Urban,27,N
Male,Yes,0,Graduate,Yes,4832,3312,700,360,0.0,Rural,62,N
Female,Yes,0,Graduate,No,6255,5133,700,360,1.0,Rural,52,N
Male,No,3+,Graduate,Yes,7768,3444,700,360,0.0,Semiurban,31,N
Male,Yes,3+,Graduate,No,8971,4636,700,360,1.0,Semiurban,28,Y
Male,Yes,0,Graduate,No,3727,0,700,360,1.0,Semiurban,22,N
Male,Yes,3+,Graduate,No,8454,3432,700,360,1.0,Urban,62,N
Male,Yes,0,Graduate,No,8798,0,700,180,1.0,Urban,25,N
Male,Yes,3+,Graduate,No,6939,0,700,180,1.0,Rural,21,N
Male,Yes,1,Graduate,No,7486,2308,700,360,1.0,Semiurban,52,N
Female,Yes,0,Graduate,No,7416,0,700,360,1.0,Rural,41,N
Female,Yes,0,Graduate,No,6021,0,700,360,1.0,Semiurban,63,N
Female,Yes,0,Graduate,No,4738,0,700,240,0.0,Rural,48,N
Female,No,0,Graduate,No,4861,2964,700,360,1.0,Rural,34,N
Male,Yes,2,Graduate,No,4287,0,700,360,1.0,Semiurban,45,N
Female,No,0,Graduate,No,5523,0,700,360,1.0,Semiurban,24,N
Female,Yes,3+,Graduate,Yes,5156,2961,700,240,1.0,Semiurban,48,N
Male,Yes,1,Not Graduate,No,6619,3091,700,360,1.0,Urban,31,N
Female,No,1,Not Graduate,No,8080,0,700,360,1.0,Rural,24,N
Male,Yes,0,Graduate,No,4962,0,700,360,0.0,Rural,37,N
Female,Yes,3+,Graduate,No,4796,2617,700,360,0.0,Rural,63,N
Female,No,1,Graduate,No,10197,0,700,360,1.0,Urban,29,N
Male,Yes,3+,Graduate,No,6923,4427,700,240,1.0,Rural,44,N
Female,No,3+,Graduate,No,6886,0,700,360,0.0,Semiurban,63,N
Female,No,0,Graduate,No,5709,3261,700,180,0.0,Semiurban,62,N
Female,Yes,0,Not Graduate,No,7457,2523,700,360,1.0,Semiurban,62,N
Male,Yes,2,Not Graduate,No,9651,4933,700,360,1.0,Urban,63,N
Female,Yes,3+,Graduate,No,5881,0,700,360,1.0,Semiurban,52,N
Male,No,1,Graduate,No,8698,3434,700,360,1.0,Urban,29,N
Male,No,0,Graduate,No,5018,3681,700,180,1.0,Rural,39,N
Male,No,1,Graduate,No,7102,0,700,360,1.0,Urban,60,N
Female,Yes,0,Not Graduate,No,6790,2948,700,360,1.0,Semiurban,28,N
Female,No,0,Graduate,No,6973,2957,700,240,1.0,Semiurban,54,N
Female,Yes,0,Graduate,No,8594,3550,700,360,1.0,Semiurban,49,N
Female,Yes,0,Graduate,No,8563,0,700,360,0.0,Rural,59,N
Male,No,0,Graduate,No,7299,4361,700,360,1.0,Urban,35,N
Male,Yes,3+,Graduate,No,6908,0,700,180,1.0,Rural,64,N
Male,No,2,Graduate,Yes,8416,0,700,360,1.0,Semiurban,51,N
Male,Yes,3+,Graduate,No,6353,3518,700,360,1.0,Urban,42,N
Male,No,2,Graduate,No,6328,0,700,360,1.0,Urban,53,N
Male,Yes,0,Graduate,No,4826,3922,700,360,0.0,Rural,58,N
Male,Yes,2,Graduate,Yes,6336,2009,700,120,1.0,Rural,58,N
Male,Yes,3+,Graduate,No,5194,0,700,360,1.0,Semiurban,51,N
Male,Yes,3+,Graduate,Yes,4999,0,700,360,1.0,Semiurban,23,N
Male,Yes,1,Not Graduate,No,6498,2526,700,360,1.0,Semiurban,50,N
Female,No,0,Graduate,Yes,9810,3252,700,360,1.0,Rural,60,Y
Female,Yes,0,Graduate,No,7403,0,700,360,1.0,Semiurban,61,N
Female,Yes,0,Not Graduate,No,6653,3196,700,360,1.0,Rural,60,N
Male,Yes,3+,Not Graduate,Yes,7111,2413,700,360,1.0,Semiurban,54,N
Male,Yes,0,Not Graduate,Yes,7910,3402,700,240,1.0,Rural,24,N
Female,No,3+,Graduate,No,9768,0,700,360,1.0,Semiurban,23,N
Male,No,0,Graduate,Yes,6721,0,700,360,1.0,Urban,31,N
Male,Yes,1,Graduate,No,8960,0,700,120,1.0,Semiurban,28,N
Male,Yes,0,Not Graduate,No,5607,2751,700,360,1.0,Semiurban,46,N
Male,No,0,Graduate,Yes,6404,0,700,360,1.0,Urban,58,N
Male,Yes,0,Graduate,No,7924,4086,700,360,1.0,Rural,56,N
Male,Yes,1,Graduate,No,10128,6816,700,360,1.0,Rural,32,Y
Female,Yes,0,Graduate,No,5844,2718,700,360,1.0,Semiurban,43,N
Male,Yes,2,Graduate,No,7035,0,700,360,1.0,Semiurban,26,N
Male,Yes,0,Not Graduate,No,5990,4899,700,360,1.0,Rural,40,N
Female,Yes,2,Graduate,Yes,4805,2094,700,360,0.0,Rural,60,N
Male,Yes,0,Graduate,No,4603,4263,700,360,0.0,Rural,26,N
Male,Yes,1,Not Graduate,No,8218,1760,700,360,1.0,Urban,27,N
Female,Yes,0,Graduate,Yes,5075,0,700,360,1.0,Semiurban,56,N
Male,Yes,2,Graduate,Yes,7008,0,700,240,1.0,Semiurban,32,N
Male,Yes,0,Graduate,No,5624,0,700,360,1.0,Rural,46,N
Male,Yes,1,Graduate,No,6710,0,700,360,1.0,Semiurban,56,N
Male,No,3+,Graduate,No,8445,3637,700,360,1.0,Urban,41,N
Male,Yes,0,Graduate,No,6698,5528,700,360,1.0,Semiurban,46,N
Female,No,0,Not Graduate,Yes,6999,2819,700,360,1.0,Semiurban,47,N
Male,Yes,2,Not Graduate,No,6995,2721,700,360,1.0,Urban,21,N
Male,No,1,Graduate,Yes,6848,0,700,360,1.0,Rural,60,N
Male,Yes,0,Graduate,No,7738,3889,700,360,1.0,Rural,45,Y
Male,Yes,0,Graduate,No,7216,5261,700,120,1.0,Semiurban,58,N
Female,No,0,Graduate,No,8608,3352,700,360,1.0,Urban,39,N
Male,Yes,0,Graduate,No,5701,2935,700,360,0.0,Rural,48,N
Male,No,0,Graduate,No,7452,5573,700,360,1.0,Semiurban,32,N
Male,Yes,2,Graduate,No,9846,0,700,360,1.0,Rural,39,N
Male,No,0,Graduate,Yes,5382,0,700,180,1.0,Urban,37,N
Male,No,1,Graduate,No,6306,0,700,240,1.0,Semiurban,23,N
Female,No,3+,Graduate,No,8296,2593,700,360,0.0,Semiurban,45,N
Male,Yes,0,Graduate,No,7982,0,700,120,1.0,Urban,43,N
Male,Yes,2,Graduate,Yes,6185,1910,700,360,1.0,Urban,45,N
Male,No,3+,Graduate,No,6878,2710,700,360,0.0,Semiurban,28,N
Female,No,0,Not Graduate,No,8605,3490,700,360,1.0,Urban,31,N
Male,No,0,Graduate,No,4917,3905,700,360,1.0,Semiurban,27,N
Female,Yes,3+,Graduate,Yes,9117,2722,700,240,1.0,Rural,44,N
Female,No,3+,Graduate,No,8465,0,700,360,1.0,Semiurban,45,N
Female,Yes,0,Graduate,Yes,5640,2640,700,360,1.0,Rural,45,N
Male,Yes,0,Graduate,No,5847,0,700,360,1.0,Urban,36,N
Male,Yes,0,Graduate,No,5827,0,700,360,1.0,Semiurban,26,N
Female,Yes,0,Graduate,No,6977,2681,700,360,1.0,Rural,62,N
Female,No,0,Graduate,No,7454,0,700,360,0.0,Semiurban,22,N
Female,Yes,1,Graduate,Yes,7091,4463,700,360,1.0,Semiurban,58,N
Male,Yes,3+,Graduate,No,6903,4912,700,360,1.0,Rural,63,N
Male,Yes,0,Graduate,No,7334,0,700,360,1.0,Semiurban,36,N
Male,Yes,2,Graduate,Yes,5692,0,700,120,1.0,Urban,51,N
Female,Yes,0,Graduate,No,7625,0,700,360,0.0,Urban,62,N
Male,Yes,0,Graduate,No,5237,3237,700,360,1.0,Semiurban,53,N
Male,Yes,1,Graduate,No,8118,0,700,360,1.0,Semiurban,49,N
Female,No,0,Graduate,No,6668,0,700,360,1.0,Semiurban,56,N
Male,No,0,Graduate,No,4799,5266,700,360,1.0,Urban,43,N
Female,Yes,3+,Graduate,Yes,5958,4919,700,360,0.0,Urban,49,N
Male,Yes,0,Graduate,No,5260,2680,700,360,1.0,Urban,63,N
Male,Yes,2,Graduate,No,6020,3816,700,360,1.0,Urban,42,N
Male,No,0,Not Graduate,No,11684,0,700,360,1.0,Semiurban,55,N
Female,Yes,0,Graduate,No,7640,2114,700,360,1.0,Rural,38,N
Male,Yes,1,Not Graduate,No,9335,5120,700,360,1.0,Rural,55,N
Male,Yes,2,Graduate,No,3760,0,613,360,1.0,Semiurban,61,N
Female,No,0,Graduate,No,9190,0,700,360,1.0,Urban,43,N
Male,Yes,1,Graduate,No,7805,0,700,360,1.0,Rural,39,N
Male,Yes,3+,Graduate,No,5448,0,700,360,1.0,Rural,35,N
Male,No,2,Graduate,No,4524,0,700,360,0.0,Semiurban,22,N
Male,No,0,Graduate,No,6302,0,700,360,1.0,Rural,53,N
Female,No,2,Not Graduate,No,12626,2258,700,240,1.0,Urban,42,N
Male,Yes,1,Graduate,No,8272,5956,700,120,1.0,Urban,41,N
Male,No,2,Graduate,No,6762,5311,700,360,1.0,Rural,52,N
Male,No,0,Graduate,No,6760,0,700,360,1.0,Semiurban,57,N
Female,No,0,Graduate,No,8148,4141,700,360,1.0,Semiurban,28,N
Male,No,1,Not Graduate,No,6667,3168,700,360,1.0,Semiurban,49,N
Male,No,0,Graduate,Yes,7445,3443,700,360,1.0,Semiurban,36,N
Male,Yes,1,Graduate,No,6630,0,700,180,1.0,Rural,22,N
Male,Yes,3+,Graduate,No,8898,3557,700,360,1.0,Urban,43,N
Male,No,3+,Not Graduate,No,4644,0,700,360,0.0,Rural,39,N
Male,Yes,0,Graduate,Yes,5578,1906,700,360,1.0,Rural,46,N
Female,Yes,0,Not Graduate,No,6777,2870,700,360,1.0,Semiurban,58,N
Male,Yes,1,Graduate,Yes,7492,0,700,360,1.0,Semiurban,48,N
Female,No,1,Not Graduate,No,7013,2243,700,360,1.0,Semiurban,31,N
Female,Yes,3+,Graduate,No,6466,2806,700,360,1.0,Semiurban,31,N
Male,No,1,Graduate,Yes,4766,0,700,360,0.0,Semiurban,50,N
Male,Yes,0,Graduate,No,5875,0,700,360,1.0,Semiurban,61,N
Male,Yes,1,Graduate,No,6881,0,700,360,1.0,Urban,63,N
Female,Yes,1,Graduate,No,6386,0,700,360,1.0,Urban,45,N
Male,Yes,1,Graduate,No,7893,2817,700,360,1.0,Semiurban,40,N
Male,Yes,1,Graduate,No,8506,1825,700,360,1.0,Semiurban,57,N
Male,Yes,0,Graduate,No,6937,1849,700,360,1.0,Semiurban,47,N
Female,Yes,0,Graduate,No,5682,4456,700,120,0.0,Rural,59,N
Female,No,0,Graduate,No,7709,0,700,360,0.0,Urban,41,N
Male,Yes,0,Graduate,No,6092,0,700,360,0.0,Rural,32,N
Female,No,0,Graduate,No,5717,2737,700,360,1.0,Semiurban,46,N
Male,Yes,2,Graduate,No,9126,0,700,360,1.0,Semiurban,60,N
Male,Yes,0,Graduate,No,8253,0,700,360,1.0,Rural,44,N
Female,Yes,3+,Graduate,No,5478,0,700,360,1.0,Rural,53,N
Male,No,0,Graduate,No,6889,4324,700,360,0.0,Rural,24,N
Male,No,0,Not Graduate,No,6372,2578,700,360,1.0,Rural,46,N
Male,No,0,Graduate,No,3595,1706,700,120,1.0,Semiurban,58,N
Female,Yes,0,Graduate,No,5014,4436,700,360,1.0,Rural,39,N
Female,No,3+,Graduate,No,7496,3387,700,360,0.0,Semiurban,36,N
Female,Yes,0,Graduate,No,8995,2634,700,360,1.0,Urban,39,N
Female,Yes,0,Not Graduate,No,5865,0,700,360,1.0,Urban,34,N
Male,Yes,3+,Graduate,No,6173,0,700,360,1.0,Semiurban,35,N
Male,Yes,0,Graduate,No,7977,2518,700,360,1.0,Semiurban,37,N
Male,Yes,0,Not Graduate,No,5746,0,700,360,0.0,Rural,49,N
Male,No,0,Graduate,Yes,8377,0,700,360,0.0,Rural,22,N
Male,Yes,0,Graduate,No,7586,0,700,360,1.0,Semiurban,61,N
Female,Yes,0,Not Graduate,No,5657,3172,700,120,1.0,Urban,45,N
Male,Yes,0,Graduate,No,6955,0,700,360,1.0,Urban,58,N
Male,No,2,Graduate,Yes,6304,3781,700,360,1.0,Urban,52,N
Male,Yes,3+,Graduate,No,8925,2809,700,240,1.0,Urban,39,N
Male,Yes,0,Graduate,No,9059,2811,700,360,1.0,Semiurban,37,N
Female,No,0,Not Graduate,No,6452,0,700,360,1.0,Semiurban,40,N
Male,Yes,0,Graduate,No,7299,4318,700,360,1.0,Semiurban,37,Y
Male,Yes,1,Graduate,No,8795,2195,700,360,1.0,Urban,33,Y
Female,Yes,0,Graduate,Yes,8443,2036,700,360,1.0,Urban,53,N
Male,Yes,2,Graduate,No,6224,2696,700,360,0.0,Semiurban,21,N
Male,No,2,Not Graduate,No,5648,2187,700,360,1.0,Semiurban,52,N
Male,Yes,0,Graduate,Yes,7296,0,700,360,0.0,Urban,37,N
Male,Yes,1,Graduate,No,8312,4323,700,240,1.0,Semiurban,25,N
Female,Yes,0,Graduate,No,6078,0,700,360,1.0,Rural,64,N
Female,Yes,0,Graduate,No,6330,3197,700,360,1.0,Semiurban,36,N
Male,No,0,Not Graduate,No,7214,3205,700,360,1.0,Urban,36,N
Female,Yes,0,Graduate,No,5657,2347,700,180,1.0,Semiurban,32,N
Male,Yes,1,Graduate,No,5945,3043,700,360,1.0,Urban,55,N
Male,No,1,Graduate,No,5345,2599,700,360,1.0,Urban,45,N
Male,No,0,Not Graduate,No,6459,4346,700,360,1.0,Urban,33,N
Male,No,3+,Graduate,No,7514,3246,700,240,1.0,Semiurban,64,N
Male,Yes,0,Graduate,No,5948,0,700,360,1.0,Urban,57,N
Female,No,0,Graduate,No,9931,0,700,240,1.0,Semiurban,64,N
Female,Yes,0,Graduate,No,4470,0,700,360,1.0,Urban,38,N
Male,Yes,1,Not Graduate,No,6714,3323,700,360,1.0,Rural,27,N
Male,Yes,3+,Graduate,No,7732,2863,700,360,0.0,Urban,55,N
Male,No,1,Not Graduate,No,7126,3251,700,360,1.0,Urban,33,N
Male,Yes,3+,Graduate,No,6667,3476,700,360,0.0,Urban,50,N
Male,Yes,0,Graduate,No,5444,5034,700,360,0.0,Semiurban,42,N
Male,Yes,0,Not Graduate,No,6741,0,700,120,1.0,Semiurban,38,N
Female,Yes,1,Graduate,No,7188,4196,700,360,1.0,Rural,38,N
Male,No,1,Graduate,No,9186,3571,700,360,1.0,Semiurban,52,Y
Male,Yes,0,Graduate,No,4677,4452,700,360,1.0,Semiurban,27,N
Male,Yes,3+,Not Graduate,No,4538,3998,700,120,1.0,Rural,55,N
Male,No,0,Graduate,No,5075,3278,700,360,0.0,Semiurban,21,N
Male,Yes,0,Graduate,No,4269,5069,700,360,1.0,Rural,61,N
Female,No,1,Graduate,No,7392,3573,700,120,1.0,Semiurban,52,N
Male,No,1,Graduate,No,6604,0,700,360,1.0,Urban,56,N
Female,No,0,Graduate,No,6054,2825,700,360,1.0,Semiurban,34,N
Male,No,0,Graduate,No,8361,0,700,240,1.0,Semiurban,23,N
Male,Yes,0,Not Graduate,No,6368,0,700,360,1.0,Semiurban,43,N
Male,Yes,1,Graduate,No,5706,2389,700,360,1.0,Urban,48,N
Female,Yes,2,Graduate,No,6323,4416,700,180,1.0,Semiurban,39,N
Male,Yes,2,Not Graduate,No,10476,0,700,120,1.0,Urban,43,N
Female,Yes,0,Graduate,No,10882,0,700,360,1.0,Semiurban,54,N
Male,Yes,3+,Graduate,No,7038,0,700,180,1.0,Semiurban,33,N
Female,No,2,Graduate,No,8970,0,700,120,0.0,Rural,54,N
Male,Yes,0,Graduate,No,8639,3607,700,360,1.0,Urban,26,Y
Female,Yes,0,Graduate,No,5156,3133,700,360,0.0,Rural,30,N
Male,Yes,0,Graduate,No,6605,3380,700,360,1.0,Urban,24,N
Female,Yes,0,Graduate,No,9697,0,700,360,1.0,Rural,60,N
Male,No,3+,Not Graduate,Yes,6094,3452,700,180,1.0,Urban,64,N
Male,Yes,2,Graduate,No,5267,2928,700,360,1.0,Rural,55,N
Male,Yes,3+,Graduate,No,4526,2421,700,360,1.0,Semiurban,44,N
Female,Yes,0,Graduate,No,6460,3207,700,360,1.0,Semiurban,47,N
Male,Yes,1,Graduate,No,8631,3699,700,360,1.0,Urban,57,N
Female,Yes,0,Graduate,No,8604,3352,700,360,1.0,Urban,61,Y
Male,No,0,Graduate,No,5886,1728,700,360,1.0,Rural,32,N
Male,Yes,1,Graduate,No,6937,0,700,240,1.0,Rural,49,N
Male,Yes,0,Graduate,No,5254,0,700,360,1.0,Urban,22,N
Female,Yes,1,Graduate,No,7082,5362,700,360,1.0,Urban,27,Y
Female,No,1,Graduate,Yes,5067,2337,700,240,1.0,Urban,60,N
Female,No,2,Graduate,Yes,3720,2436,700,360,1.0,Semiurban,24,N
Male,Yes,0,Graduate,No,6463,4075,700,360,1.0,Semiurban,23,N
Female,Yes,2,Not Graduate,No,6257,4741,700,360,0.0,Rural,54,N
Female,No,3+,Not Graduate,Yes,11256,2497,700,360,1.0,Urban,30,N
Male,No,3+,Graduate,No,5982,4968,700,360,0.0,Semiurban,34,N
Female,No,2,Graduate,Yes,8388,3689,700,360,1.0,Semiurban,42,N
Female,No,1,Graduate,No,7735,3109,700,360,1.0,Urban,64,N
Female,Yes,0,Graduate,No,5006,0,700,360,1.0,Semiurban,61,N
Female,Yes,2,Graduate,No,7556,0,700,360,0.0,Semiurban,43,N
Male,No,2,Graduate,No,6875,2358,700,360,1.0,Semiurban,53,N
Male,No,1,Graduate,No,7406,0,700,240,1.0,Semiurban,40,N
Female,Yes,2,Graduate,No,6421,4603,700,180,1.0,Urban,42,N
Male,Yes,0,Graduate,No,7022,5154,700,360,1.0,Semiurban,41,Y
Female,No,0,Not Graduate,No,7295,0,700,360,1.0,Semiurban,27,N
Female,Yes,1,Graduate,No,4785,0,700,360,1.0,Urban,21,N
Female,No,0,Graduate,No,6568,0,700,360,1.0,Semiurban,59,N
Female,Yes,0,Graduate,Yes,6774,0,700,360,1.0,Semiurban,36,N
Male,Yes,0,Not Graduate,No,6979,2973,700,360,1.0,Semiurban,51,N
Male,Yes,0,Graduate,No,8569,0,700,240,0.0,Semiurban,51,N
Male,Yes,2,Graduate,No,9558,0,700,360,1.0,Semiurban,46,N
Male,Yes,1,Graduate,No,7383,3060,700,360,1.0,Rural,49,N
Male,Yes,0,Graduate,No,9468,0,700,240,1.0,Semiurban,25,N
Male,No,0,Not Graduate,Yes,6404,3073,700,360,0.0,Urban,43,N
Female,No,0,Graduate,No,7286,0,700,360,1.0,Semiurban,39,N
Female,Yes,0,Not Graduate,No,6372,2766,700,360,1.0,Semiurban,22,N
Male,Yes,0,Graduate,No,6639,2038,700,360,1.0,Semiurban,31,N
Male,Yes,3+,Graduate,No,7177,0,700,240,1.0,Urban,59,N
Female,Yes,0,Graduate,Yes,5035,0,700,360,1.0,Semiurban,37,N
Male,Yes,1,Not Graduate,No,8330,0,700,360,1.0,Urban,38,N
Male,Yes,3+,Graduate,No,7406,0,700,360,0.0,Urban,51,N
Male,Yes,3+,Graduate,Yes,5256,2245,700,360,1.0,Semiurban,61,N
Male,Yes,0,Graduate,Yes,11126,1508,700,240,1.0,Semiurban,54,N
Male,Yes,1,Graduate,No,6504,0,700,360,1.0,Semiurban,48,N
Female,No,0,Graduate,No,7032,5732,700,360,1.0,Rural,62,N
Male,Yes,0,Graduate,No,7838,5130,700,360,1.0,Urban,37,N
Male,No,0,Graduate,Yes,4822,0,700,240,1.0,Urban,52,N
Male,No,2,Graduate,No,8950,0,700,360,0.0,Urban,58,N
Male,No,0,Graduate,Yes,8286,0,700,360,0.0,Rural,43,N
Female,No,1,Graduate,Yes,5641,4191,700,360,1.0,Semiurban,49,Y
Female,Yes,1,Graduate,No,4968,0,700,360,1.0,Semiurban,58,N
Female,Yes,3+,Graduate,No,13080,0,700,360,1.0,Urban,42,N
Male,Yes,1,Not Graduate,No,6873,0,700,240,1.0,Semiurban,24,N
Female,No,0,Graduate,No,8655,0,700,360,1.0,Semiurban,64,N
Female,No,0,Graduate,No,8420,0,700,360,1.0,Urban,49,N
Female,No,0,Not Graduate,No,9798,0,700,360,0.0,Rural,22,N
Male,Yes,2,Graduate,No,6211,3346,700,120,0.0,Rural,40,N
Male,No,1,Graduate,No,5446,0,700,360,1.0,Semiurban,31,N
Male,Yes,1,Graduate,No,9918,3285,700,360,1.0,Rural,46,N
Female,Yes,0,Graduate,No,7674,4037,700,180,1.0,Semiurban,64,N
Male,No,2,Not Graduate,No,7086,0,700,360,1.0,Rural,32,N
Male,Yes,1,Graduate,No,8495,3082,700,360,1.0,Semiurban,46,N
Female,No,3+,Graduate,No,8315,2827,700,240,1.0,Rural,30,N
Female,Yes,1,Not Graduate,No,6156,0,700,360,1.0,Semiurban,63,N
Female,No,0,Graduate,Yes,6826,2683,700,360,1.0,Semiurban,23,N
Male,Yes,0,Graduate,Yes,7165,1722,700,120,1.0,Semiurban,36,N
Female,No,0,Graduate,No,8923,2544,700,240,1.0,Rural,39,N
Male,No,2,Graduate,Yes,5318,0,700,360,1.0,Urban,33,N
Male,No,2,Graduate,No,5624,0,700,240,0.0,Semiurban,29,N
Male,Yes,0,Graduate,No,7781,0,700,360,1.0,Rural,25,N
Male,No,0,Graduate,No,7168,3226,700,360,1.0,Semiurban,52,N
Male,Yes,0,Graduate,No,5358,3275,700,360,0.0,Rural,27,N
Female,Yes,3+,Graduate,No,7404,1983,700,180,1.0,Rural,30,N
Male,Yes,0,Not Graduate,No,5659,7140,700,360,0.0,Urban,28,N
Female,No,0,Graduate,No,8826,0,700,360,1.0,Rural,37,N
Male,Yes,0,Graduate,No,6647,0,700,360,1.0,Rural,44,N
Male,No,0,Graduate,Yes,3283,0,700,360,1.0,Rural,48,N
Male,No,2,Graduate,No,4530,4821,700,360,1.0,Semiurban,53,N
Male,Yes,3+,Graduate,No,10661,4539,700,360,1.0,Rural,55,N
Male,No,0,Not Graduate,No,6157,3288,700,180,1.0,Semiurban,28,N
Male,Yes,1,Graduate,No,7126,3293,700,120,1.0,Rural,32,N
Male,No,0,Graduate,No,4836,0,700,240,1.0,Urban,53,N
Male,Yes,3+,Graduate,No,6339,0,700,360,1.0,Semiurban,40,N
Male,Yes,0,Graduate,No,8460,2610,700,360,1.0,Urban,32,N
Female,Yes,0,Graduate,No,9263,2160,700,360,1.0,Urban,33,N
Male,Yes,1,Graduate,No,6337,2673,700,360,1.0,Rural,42,N
Female,Yes,0,Graduate,Yes,6830,1831,700,360,1.0,Urban,62,N
Female,Yes,0,Graduate,No,8251,2678,700,360,0.0,Rural,50,N
Female,Yes,1,Graduate,No,9133,0,700,360,1.0,Rural,54,N
Female,Yes,2,Graduate,No,4828,3370,700,360,1.0,Urban,52,N
Male,Yes,0,Not Graduate,No,7485,0,700,360,1.0,Rural,35,N
Female,No,1,Not Graduate,No,7413,0,700,360,1.0,Urban,59,N
Female,Yes,1,Graduate,No,7514,0,700,360,1.0,Rural,55,N
Male,No,1,Graduate,No,5983,0,700,240,1.0,Rural,61,N
Male,Yes,1,Graduate,No,6126,5524,700,360,1.0,Rural,56,N
Male,No,1,Not Graduate,No,6354,5032,700,360,1.0,Urban,22,N
Female,No,0,Not Graduate,No,5933,0,700,360,0.0,Urban,34,N
Female,Yes,0,Not Graduate,Yes,7949,3458,700,360,1.0,Rural,53,N
Male,No,0,Graduate,No,9658,2775,700,240,1.0,Urban,39,N
Male,Yes,0,Graduate,No,6592,2648,700,360,1.0,Semiurban,58,N
Male,No,2,Graduate,No,7398,3346,700,360,1.0,Urban,41,N
Male,No,0,Graduate,No,8133,0,700,360,1.0,Urban,24,N
Female,Yes,0,Graduate,No,7007,2960,700,360,1.0,Semiurban,21,N
Male,No,0,Graduate,No,7061,0,700,360,1.0,Rural,59,N
Male,Yes,0,Graduate,No,7291,0,700,360,1.0,Semiurban,41,N
Male,Yes,2,Graduate,No,9058,3755,700,360,1.0,Semiurban,61,N
Female,Yes,0,Graduate,No,7243,2450,700,360,1.0,Rural,34,N
Male,No,2,Not Graduate,No,8415,0,700,360,1.0,Rural,50,N
Female,No,0,Graduate,No,5523,0,700,360,1.0,Rural,22,N
Male,No,3+,Not Graduate,No,6783,3320,700,360,1.0,Semiurban,50,N
Male,Yes,3+,Not Graduate,No,7436,0,700,360,1.0,Urban,31,N
Male,Yes,1,Graduate,No,8608,0,700,360,1.0,Urban,23,N
Male,No,3+,Graduate,No,5221,0,700,360,1.0,Semiurban,42,N
Male,Yes,1,Graduate,No,7166,3722,700,360,1.0,Urban,39,N
Female,Yes,3+,Graduate,Yes,6554,3446,700,360,1.0,Rural,48,N
Female,Yes,2,Graduate,Yes,4541,3239,700,240,1.0,Semiurban,48,N
Female,Yes,3+,Not Graduate,No,6651,3568,700,180,1.0,Semiurban,23,N
Male,Yes,1,Graduate,No,13861,0,700,120,1.0,Urban,53,N
Female,No,2,Graduate,No,6680,0,700,360,1.0,Urban,58,N
Male,Yes,1,Not Graduate,No,6227,0,700,120,1.0,Semiurban,58,N
Male,Yes,0,Graduate,No,6626,0,700,120,1.0,Semiurban,56,N
Male,Yes,0,Graduate,No,8050,0,700,360,1.0,Rural,54,N
Male,Yes,3+,Graduate,No,4553,2621,700,360,1.0,Urban,31,N
Female,Yes,0,Graduate,No,8231,3376,700,180,1.0,Urban,21,N
Male,Yes,1,Graduate,Yes,8158,2435,700,360,1.0,Semiurban,51,N
Male,No,0,Graduate,No,5919,6216,700,360,1.0,Urban,29,N
Female,Yes,0,Graduate,No,5245,0,700,360,1.0,Rural,48,N
Male,No,3+,Graduate,No,6274,3798,700,360,1.0,Rural,35,N
Male,No,3+,Graduate,No,10195,0,700,360,1.0,Rural,36,N
Male,Yes,1,Graduate,No,6062,4863,700,360,1.0,Urban,50,N
Female,Yes,0,Graduate,No,8603,0,700,360,1.0,Rural,25,N
Female,No,0,Graduate,No,9369,0,700,240,0.0,Rural,49,N
Male,Yes,0,Graduate,No,8255,2359,700,180,1.0,Semiurban,43,N
Male,Yes,0,Graduate,No,7132,4187,700,360,1.0,Semiurban,33,N
Male,Yes,0,Graduate,No,8993,5144,700,120,1.0,Rural,22,N
